HOSPITAL_ID,PAYOR1,APRDRG,SEVERITY,PATS,PWC,TD,TC,XC,XD
11,1,253,3,34,34,142,1609084,47326,4.18
11,1,253,4,3,3,33,276072,92024,11
11,1,254,1,6,6,15,160134,26689,2.5
11,1,254,2,19,19,74,574122,30216.9474,3.89
11,1,254,3,22,22,122,987936,44906.1818,5.55
11,1,254,4,6,6,52,451081,75180.1667,8.67
11,1,263,1,5,5,15,317682,63536.4,3
11,1,263,2,11,11,33,803930,73084.5455,3
11,1,263,3,13,13,82,1257808,96754.4615,6.31
11,1,279,2,9,9,40,282798,31422,4.44
11,1,279,3,18,18,89,763737,42429.8333,4.94
11,1,279,4,7,7,32,363766,51966.5714,4.57
11,1,280,2,2,2,5,62754,31377,2.5
11,1,280,4,1,1,37,358904,358904,37
11,1,281,1,1,1,2,13658,13658,2
11,1,281,2,1,1,2,40354,40354,2
11,1,281,3,3,3,19,183489,61163,6.33
11,1,281,4,3,3,19,214901,71633.6667,6.33
11,1,282,1,9,9,25,220084,24453.7778,2.78
11,1,282,2,12,12,46,359674,29972.8333,3.83
11,1,282,3,8,8,78,636166,79520.75,9.75
11,1,282,4,1,1,8,74449,74449,8
11,1,283,2,2,2,7,69124,34562,3.5
11,1,283,3,9,9,35,341461,37940.1111,3.89
11,1,283,4,3,3,10,200858,66952.6667,3.33
11,1,284,1,3,3,5,140288,46762.6667,1.67
11,1,284,2,11,11,28,404269,36751.7273,2.55
11,1,284,3,6,6,21,224317,37386.1667,3.5
11,1,284,4,1,1,6,71430,71430,6
11,1,301,1,97,97,268,10086938,103989.0515,2.76
11,1,301,2,75,75,206,8596450,114619.3333,2.75
11,1,301,3,4,4,19,514501,128625.25,4.75
11,1,301,4,3,3,13,345613,115204.3333,4.33
11,1,302,1,115,115,182,11101933,96538.5478,1.58
11,1,302,2,75,75,154,7397676,98635.68,2.05
11,1,302,3,6,6,46,1055994,175999,7.67
11,1,303,2,1,1,3,449386,449386,3
11,1,304,1,42,42,83,8991853,214091.7381,1.98
11,1,304,2,24,24,83,6003495,250145.625,3.46
11,1,304,3,11,11,61,3298428,299857.0909,5.55
11,1,304,4,4,4,33,877994,219498.5,8.25
11,1,305,2,12,12,64,785840,65486.6667,5.33
11,1,305,3,12,12,97,1081228,90102.3333,8.08
11,1,308,1,27,27,88,1998835,74030.9259,3.26
11,1,308,2,85,85,330,7333993,86282.2706,3.88
11,1,308,3,42,42,182,3925346,93460.619,4.33
11,1,308,4,8,8,44,1038813,129851.625,5.5
11,1,309,2,3,3,8,264417,88139,2.67
11,1,309,3,1,1,10,115026,115026,10
11,1,310,1,5,5,7,284532,56906.4,1.4
11,1,310,2,14,14,65,929251,66375.0714,4.64
11,1,310,3,7,7,65,733653,104807.5714,9.29
11,1,312,1,1,1,1,24695,24695,1
11,1,313,1,8,8,25,592617,74077.125,3.13
11,1,313,2,10,10,32,943324,94332.4,3.2
11,1,313,3,5,5,18,411538,82307.6,3.6
11,1,313,4,1,1,10,85793,85793,10
11,1,314,2,4,4,14,212093,53023.25,3.5
11,1,314,3,8,8,38,564468,70558.5,4.75
11,1,314,4,1,1,6,42088,42088,6
11,1,315,1,2,2,5,64149,32074.5,2.5
11,1,315,2,7,7,32,603076,86153.7143,4.57
11,1,315,3,5,5,28,540650,108130,5.6
11,1,315,4,1,1,4,84739,84739,4
11,1,316,1,3,3,6,125918,41972.6667,2
11,1,316,2,1,1,7,72809,72809,7
11,1,317,1,3,3,11,180490,60163.3333,3.67
11,1,317,2,1,1,5,41402,41402,5
11,1,317,3,1,1,13,151199,151199,13
11,1,320,1,14,14,24,665501,47535.7857,1.71
11,1,320,2,7,7,9,296950,42421.4286,1.29
11,1,320,3,3,3,9,155336,51778.6667,3
11,1,321,1,6,6,206,683595,113932.5,34.33
11,1,321,2,8,8,16,1293878,161734.75,2
11,1,321,3,3,3,17,303667,101222.3333,5.67
11,1,322,1,40,40,65,5376157,134403.925,1.63
11,1,322,2,21,21,55,2858764,136131.619,2.62
11,1,340,1,1,1,4,21896,21896,4
11,1,340,2,3,3,5,44496,14832,1.67
11,1,340,3,5,5,16,152656,30531.2,3.2
11,1,340,4,1,1,9,55389,55389,9
11,1,341,1,2,2,6,41846,20923,3
11,1,341,2,1,1,3,28184,28184,3
11,1,341,3,5,5,14,115785,23157,2.8
11,1,341,4,1,1,8,90448,90448,8
11,1,342,1,3,3,5,59278,19759.3333,1.67
11,1,342,2,6,6,28,168437,28072.8333,4.67
11,1,342,3,4,4,15,117292,29323,3.75
11,1,342,4,1,1,5,39904,39904,5
11,1,343,2,3,3,11,100197,33399,3.67
11,1,343,3,5,5,23,290469,58093.8,4.6
11,1,344,2,4,4,17,88008,22002,4.25
11,1,344,3,4,4,34,283870,70967.5,8.5
11,1,344,4,1,1,14,82722,82722,14
11,1,346,1,1,1,2,31004,31004,2
11,1,346,2,2,2,10,106561,53280.5,5
11,1,346,3,3,3,36,452161,150720.3333,12
11,1,346,4,4,4,28,500416,125104,7
11,1,347,1,6,6,28,235589,39264.8333,4.67
11,1,347,2,11,11,41,312873,28443,3.73
11,1,347,3,10,10,59,361722,36172.2,5.9
11,1,347,4,1,1,5,38155,38155,5
11,1,349,2,1,1,6,114550,114550,6
11,1,349,3,2,2,10,77332,38666,5
11,1,349,4,1,1,6,47710,47710,6
11,1,351,1,4,4,8,42979,10744.75,2
11,1,351,2,10,10,31,243767,24376.7,3.1
11,1,351,3,14,14,77,646260,46161.4286,5.5
11,1,351,4,3,3,25,183349,61116.3333,8.33
11,1,361,1,1,1,1,30809,30809,1
11,1,361,2,1,1,2,43066,43066,2
11,1,361,3,1,1,5,71893,71893,5
11,1,364,1,2,2,10,77522,38761,5
11,1,364,2,10,10,41,555249,55524.9,4.1
11,1,364,3,6,6,40,430306,71717.6667,6.67
11,1,364,4,2,2,31,347112,173556,15.5
11,1,380,2,2,2,10,86814,43407,5
11,1,380,3,4,4,22,157455,39363.75,5.5
11,1,380,4,1,1,4,44991,44991,4
11,1,381,3,1,1,2,23451,23451,2
11,1,383,1,4,4,9,101882,25470.5,2.25
11,1,383,2,30,30,136,963397,32113.2333,4.53
11,1,383,3,21,21,117,1035904,49328.7619,5.57
11,1,383,4,4,4,18,115979,28994.75,4.5
11,1,384,2,4,4,20,177341,44335.25,5
11,1,384,3,4,4,24,267007,66751.75,6
11,1,384,4,1,1,5,89644,89644,5
11,1,385,1,1,1,15,83410,83410,15
11,1,405,1,1,1,3,21516,21516,3
11,1,420,1,2,2,3,36898,18449,1.5
11,1,420,2,18,18,61,504596,28033.1111,3.39
11,1,420,3,31,31,114,1089632,35149.4194,3.68
11,1,420,4,7,7,37,477706,68243.7143,5.29
11,1,421,2,4,4,19,99889,24972.25,4.75
11,1,421,3,1,1,6,57179,57179,6
11,1,421,4,1,1,8,66548,66548,8
11,1,422,1,1,1,4,20865,20865,4
11,1,422,2,1,1,2,18448,18448,2
11,1,422,3,9,9,47,360966,40107.3333,5.22
11,1,423,2,2,2,7,60196,30098,3.5
11,1,423,3,1,1,6,43844,43844,6
11,1,424,2,2,2,10,62159,31079.5,5
11,1,424,3,4,4,22,170019,42504.75,5.5
11,1,425,2,14,14,43,353953,25282.3571,3.07
11,1,425,3,17,17,46,510151,30008.8824,2.71
11,1,425,4,5,5,43,418884,83776.8,8.6
11,1,426,1,10,10,24,196868,19686.8,2.4
11,1,426,2,34,34,119,891170,26210.8824,3.5
11,1,426,3,25,25,127,949720,37988.8,5.08
11,1,426,4,7,7,47,417516,59645.1429,6.71
11,1,427,2,1,1,2,31304,31304,2
11,1,427,3,1,1,3,25648,25648,3
11,1,427,4,1,1,8,78783,78783,8
11,1,441,2,1,1,7,112573,112573,7
11,1,441,3,1,1,10,153219,153219,10
11,1,441,4,1,1,18,225843,225843,18
11,1,442,1,6,6,35,490103,81683.8333,5.83
11,1,442,2,6,6,37,498691,83115.1667,6.17
11,1,442,3,3,3,26,326344,108781.3333,8.67
11,1,443,1,1,1,4,67503,67503,4
11,1,443,2,5,5,20,360330,72066,4
11,1,443,3,5,5,24,239616,47923.2,4.8
11,1,443,4,1,1,10,158520,158520,10
11,1,444,3,1,1,4,47015,47015,4
11,1,445,3,1,1,3,48060,48060,3
11,1,446,1,2,2,7,109190,54595,3.5
11,1,446,2,6,6,20,279974,46662.3333,3.33
11,1,446,3,6,6,34,373131,62188.5,5.67
11,1,446,4,1,1,14,109184,109184,14
11,1,447,3,1,1,18,269759,269759,18
11,1,461,3,1,1,8,97612,97612,8
11,1,462,3,1,1,3,13534,13534,3
11,1,462,4,1,1,22,195203,195203,22
11,1,463,1,3,3,10,57788,19262.6667,3.33
11,1,463,2,25,25,88,639932,25597.28,3.52
11,1,463,3,63,63,274,2124592,33723.6825,4.35
11,1,463,4,12,12,71,478703,39891.9167,5.92
11,1,465,2,4,4,9,107430,26857.5,2.25
11,1,465,3,7,7,31,285411,40773,4.43
11,1,465,4,1,1,5,54590,54590,5
11,1,466,2,7,7,24,167279,23897,3.43
11,1,466,3,20,20,95,832031,41601.55,4.75
11,1,466,4,20,20,119,1109709,55485.45,5.95
11,1,468,1,1,1,2,19285,19285,2
11,1,468,2,2,2,5,35658,17829,2.5
11,1,468,3,1,1,6,45959,45959,6
11,1,469,2,40,40,168,1244415,31110.375,4.2
11,1,469,3,92,92,523,4420325,48047.0109,5.68
11,1,469,4,25,25,185,1560212,62408.48,7.4
11,1,470,2,2,2,4,38168,19084,2
11,1,470,3,6,6,21,152097,25349.5,3.5
11,1,470,4,2,2,18,165031,82515.5,9
11,1,480,1,2,2,2,107629,53814.5,1
11,1,480,2,1,1,1,53312,53312,1
11,1,482,4,1,1,15,184430,184430,15
11,1,483,3,1,1,7,59007,59007,7
11,1,484,2,2,2,2,105226,52613,1
11,1,500,3,3,3,6,68690,22896.6667,2
11,1,500,4,1,1,3,39778,39778,3
11,1,513,2,5,5,9,235899,47179.8,1.8
11,1,519,2,1,1,2,50916,50916,2
11,1,530,2,1,1,2,76389,76389,2
11,1,530,3,1,1,1,14350,14350,1
11,1,540,1,2,2,10,127992,63996,5
11,1,540,2,1,1,4,55231,55231,4
11,1,560,1,4,4,8,69680,17420,2
11,1,560,2,1,1,2,16934,16934,2
11,1,561,2,1,1,2,15774,15774,2
11,1,566,3,2,2,7,33257,16628.5,3.5
11,1,660,2,5,5,15,123814,24762.8,3
11,1,660,3,12,12,84,816707,68058.9167,7
11,1,660,4,2,2,21,383262,191631,10.5
11,1,661,1,1,1,4,23641,23641,4
11,1,661,2,1,1,1,16981,16981,1
11,1,661,3,2,2,7,57585,28792.5,3.5
11,1,661,4,1,1,10,76546,76546,10
11,1,663,1,4,4,10,105478,26369.5,2.5
11,1,663,2,9,9,31,375854,41761.5556,3.44
11,1,663,3,6,6,28,270421,45070.1667,4.67
11,1,663,4,2,2,19,174129,87064.5,9.5
11,1,681,1,3,3,3,147422,49140.6667,1
11,1,681,2,1,1,9,137074,137074,9
11,1,681,3,2,2,30,218008,109004,15
11,1,681,4,3,3,23,258520,86173.3333,7.67
11,1,690,3,1,1,8,67063,67063,8
11,1,690,4,1,1,19,268525,268525,19
11,1,691,2,4,4,32,290731,72682.75,8
11,1,691,3,3,3,14,151109,50369.6667,4.67
11,1,691,4,1,1,8,73092,73092,8
11,1,694,2,1,1,8,98466,98466,8
11,1,694,3,2,2,5,84937,42468.5,2.5
11,1,694,4,1,1,12,128998,128998,12
11,1,695,4,1,1,3,11981,11981,3
11,1,696,2,1,1,2,31696,31696,2
11,1,696,3,3,3,14,161438,53812.6667,4.67
11,1,710,2,8,8,43,484372,60546.5,5.38
11,1,710,3,17,17,149,1500259,88250.5294,8.76
11,1,710,4,27,27,398,5362667,198617.2963,14.74
11,1,711,1,1,1,4,55781,55781,4
11,1,711,2,3,3,18,218467,72822.3333,6
11,1,711,3,2,2,9,106226,53113,4.5
11,1,711,4,2,2,17,223941,111970.5,8.5
11,1,720,1,9,9,27,234821,26091.2222,3
11,1,720,2,107,107,399,3346954,31279.9439,3.73
11,1,720,3,318,318,1587,14135553,44451.4245,4.99
11,1,720,4,301,301,2253,23616592,78460.4385,7.49
11,1,721,1,1,1,1,23768,23768,1
11,1,721,2,2,2,5,49898,24949,2.5
11,1,721,3,5,5,20,223384,44676.8,4
11,1,721,4,7,7,62,724492,103498.8571,8.86
11,1,722,2,4,4,11,100261,25065.25,2.75
11,1,722,4,1,1,15,109961,109961,15
11,1,723,3,3,3,12,101986,33995.3333,4
11,1,724,1,1,1,4,32470,32470,4
11,1,724,3,5,5,25,196512,39302.4,5
11,1,724,4,2,2,12,125875,62937.5,6
11,1,740,2,1,1,8,175089,175089,8
11,1,740,3,1,1,12,68709,68709,12
11,1,750,1,25,25,145,743686,29747.44,5.8
11,1,750,2,60,60,577,2625647,43760.7833,9.62
11,1,750,3,5,5,53,263181,52636.2,10.6
11,1,751,1,9,9,34,165857,18428.5556,3.78
11,1,751,2,36,36,215,1041385,28927.3611,5.97
11,1,751,3,8,8,58,296084,37010.5,7.25
11,1,751,4,1,1,26,134768,134768,26
11,1,752,1,3,3,4,38559,12853,1.33
11,1,752,2,3,3,17,117495,39165,5.67
11,1,753,1,11,11,67,347319,31574.4545,6.09
11,1,753,2,49,49,333,1677598,34236.6939,6.8
11,1,753,3,3,3,58,244805,81601.6667,19.33
11,1,754,1,9,9,24,129993,14443.6667,2.67
11,1,754,2,5,5,26,132251,26450.2,5.2
11,1,755,1,3,3,6,39597,13199,2
11,1,755,2,8,8,49,244485,30560.625,6.13
11,1,755,3,1,1,9,48783,48783,9
11,1,756,1,1,1,2,19454,19454,2
11,1,756,2,2,2,12,77126,38563,6
11,1,756,3,2,2,6,35498,17749,3
11,1,756,4,2,2,21,144875,72437.5,10.5
11,1,757,2,2,2,9,46405,23202.5,4.5
11,1,757,3,2,2,27,110805,55402.5,13.5
11,1,758,2,1,1,7,38178,38178,7
11,1,758,3,1,1,5,18168,18168,5
11,1,759,4,1,1,17,97426,97426,17
11,1,773,3,2,2,7,56277,28138.5,3.5
11,1,774,2,1,1,1,11784,11784,1
11,1,775,1,1,1,1,10010,10010,1
11,1,775,2,8,8,26,174796,21849.5,3.25
11,1,775,3,6,6,32,221281,36880.1667,5.33
11,1,775,4,2,2,12,119763,59881.5,6
11,1,776,1,1,1,1,10858,10858,1
11,1,776,2,5,5,22,126749,25349.8,4.4
11,1,792,2,1,1,6,38039,38039,6
11,1,792,3,1,1,18,111248,111248,18
11,1,793,1,1,1,2,48055,48055,2
11,1,793,2,1,1,1,62216,62216,1
11,1,793,3,3,3,18,226785,75595,6
11,1,794,2,1,1,4,63203,63203,4
11,1,811,2,1,1,3,63481,63481,3
11,1,811,4,3,3,14,347350,115783.3333,4.67
11,1,812,1,1,1,4,19775,19775,4
11,1,812,2,9,9,20,191512,21279.1111,2.22
11,1,812,3,11,11,43,288222,26202,3.91
11,1,812,4,5,5,56,506784,101356.8,11.2
11,1,813,1,1,1,5,48123,48123,5
11,1,813,2,3,3,11,107175,35725,3.67
11,1,813,3,1,1,6,74750,74750,6
11,1,813,4,1,1,5,29254,29254,5
11,1,815,1,1,1,1,19312,19312,1
11,1,815,3,2,2,8,98909,49454.5,4
11,1,816,2,1,1,1,28486,28486,1
11,1,816,3,1,1,3,39961,39961,3
11,1,817,1,2,2,8,61020,30510,4
11,1,817,2,4,4,23,124869,31217.25,5.75
11,1,817,3,2,2,7,61560,30780,3.5
11,1,817,4,1,1,4,278739,278739,4
11,1,850,1,3,3,7,462630,154210,2.33
11,1,850,2,4,4,15,682477,170619.25,3.75
11,1,861,1,1,1,2,16978,16978,2
11,1,861,2,11,11,35,233913,21264.8182,3.18
11,1,861,3,9,9,35,243254,27028.2222,3.89
11,1,861,4,1,1,1,11996,11996,1
11,1,862,3,1,1,1,3841,3841,1
11,1,862,4,2,2,2,25172,12586,1
11,1,890,3,1,1,7,80353,80353,7
11,1,890,4,2,2,17,205393,102696.5,8.5
11,1,912,2,1,1,4,87519,87519,4
11,1,912,3,4,4,21,694880,173720,5.25
11,1,912,4,1,1,10,130580,130580,10
11,1,930,1,1,1,1,17119,17119,1
11,1,930,2,3,3,4,70126,23375.3333,1.33
11,1,930,3,2,2,8,92460,46230,4
11,1,950,2,2,2,5,171261,85630.5,2.5
11,1,950,3,5,5,60,789726,157945.2,12
11,1,950,4,1,1,13,170016,170016,13
11,1,951,1,1,1,3,46119,46119,3
11,1,951,2,3,3,25,242827,80942.3333,8.33
11,1,951,3,7,7,32,373833,53404.7143,4.57
11,1,951,4,5,5,83,975695,195139,16.6
11,1,952,1,2,2,4,87285,43642.5,2
11,1,952,2,1,1,2,49295,49295,2
11,1,952,3,6,6,56,698559,116426.5,9.33
11,1,952,4,2,2,42,422476,211238,21
11,2,5,2,1,1,22,292069,292069,22
11,2,5,3,1,1,30,419311,419311,30
11,2,21,1,3,3,7,464169,154723,2.33
11,2,21,3,1,1,3,88903,88903,3
11,2,24,1,1,1,1,46845,46845,1
11,2,24,2,1,1,1,65841,65841,1
11,2,41,2,2,2,11,128710,64355,5.5
11,2,41,3,1,1,2,45637,45637,2
11,2,42,2,2,2,46,174705,87352.5,23
11,2,42,3,1,1,11,62414,62414,11
11,2,43,1,1,1,5,43489,43489,5
11,2,43,2,1,1,7,41792,41792,7
11,2,44,3,2,2,15,128224,64112,7.5
11,2,45,1,2,2,4,44484,22242,2
11,2,45,2,13,13,36,436093,33545.6154,2.77
11,2,45,3,6,6,17,201466,33577.6667,2.83
11,2,45,4,2,2,13,152827,76413.5,6.5
11,2,47,3,1,1,4,40909,40909,4
11,2,48,3,4,4,45,282702,70675.5,11.25
11,2,49,2,2,2,18,197348,98674,9
11,2,49,3,1,1,29,354389,354389,29
11,2,52,1,1,1,1,5688,5688,1
11,2,52,4,1,1,4,48454,48454,4
11,2,53,1,2,2,4,48107,24053.5,2
11,2,53,2,6,6,31,214603,35767.1667,5.17
11,2,53,3,7,7,26,337785,48255,3.71
11,2,53,4,3,3,27,408465,136155,9
11,2,54,1,1,1,2,65902,65902,2
11,2,54,2,2,2,13,126604,63302,6.5
11,2,54,3,1,1,1,20210,20210,1
11,2,55,3,1,1,5,58969,58969,5
11,2,57,2,1,1,2,38664,38664,2
11,2,58,2,2,2,26,121093,60546.5,13
11,2,98,1,1,1,5,57162,57162,5
11,2,113,3,1,1,4,34339,34339,4
11,2,115,1,1,1,2,15537,15537,2
11,2,115,2,2,2,8,71770,35885,4
11,2,120,2,1,1,4,142911,142911,4
11,2,121,1,1,1,7,99599,99599,7
11,2,121,2,1,1,7,197569,197569,7
11,2,121,3,2,2,18,190033,95016.5,9
11,2,130,2,1,1,10,118015,118015,10
11,2,130,4,2,2,43,509868,254934,21.5
11,2,131,3,2,2,8,79786,39893,4
11,2,131,4,1,1,15,146350,146350,15
11,2,132,4,1,1,42,302756,302756,42
11,2,133,2,12,12,35,323710,26975.8333,2.92
11,2,133,3,6,6,35,241174,40195.6667,5.83
11,2,133,4,7,7,38,447590,63941.4286,5.43
11,2,134,1,1,1,4,28411,28411,4
11,2,134,4,1,1,9,43332,43332,9
11,2,135,1,1,1,2,25540,25540,2
11,2,136,3,2,2,8,83764,41882,4
11,2,137,4,1,1,18,93151,93151,18
11,2,138,1,6,6,20,66069,11011.5,3.33
11,2,138,2,3,3,10,44573,14857.6667,3.33
11,2,138,4,1,1,10,77440,77440,10
11,2,139,1,2,2,8,58134,29067,4
11,2,139,2,5,5,20,179466,35893.2,4
11,2,139,3,11,11,41,370413,33673.9091,3.73
11,2,139,4,5,5,35,342520,68504,7
11,2,140,1,2,2,6,33555,16777.5,3
11,2,140,2,3,3,9,65077,21692.3333,3
11,2,140,3,9,9,32,240770,26752.2222,3.56
11,2,140,4,5,5,28,197099,39419.8,5.6
11,2,141,2,1,1,2,17338,17338,2
11,2,141,3,6,6,16,154590,25765,2.67
11,2,142,3,2,2,11,78578,39289,5.5
11,2,143,4,1,1,9,66235,66235,9
11,2,144,3,1,1,2,34926,34926,2
11,2,145,2,1,1,5,33653,33653,5
11,2,161,3,2,2,15,547772,273886,7.5
11,2,165,2,2,2,13,374544,187272,6.5
11,2,165,3,1,1,9,224922,224922,9
11,2,166,1,1,1,5,159471,159471,5
11,2,166,2,2,2,16,348654,174327,8
11,2,166,3,1,1,8,160586,160586,8
11,2,167,2,1,1,8,127234,127234,8
11,2,167,3,1,1,19,258344,258344,19
11,2,169,2,1,1,7,141540,141540,7
11,2,171,4,1,1,14,205569,205569,14
11,2,174,1,12,12,29,1262425,105202.0833,2.42
11,2,174,2,10,10,21,1043358,104335.8,2.1
11,2,174,3,2,2,5,304235,152117.5,2.5
11,2,175,2,3,3,7,346609,115536.3333,2.33
11,2,175,3,4,4,12,521277,130319.25,3
11,2,179,4,2,2,52,989980,494990,26
11,2,181,1,4,4,13,325184,81296,3.25
11,2,181,3,1,1,1,182979,182979,1
11,2,181,4,1,1,27,365264,365264,27
11,2,182,3,2,2,23,615255,307627.5,11.5
11,2,190,1,2,2,3,80937,40468.5,1.5
11,2,190,2,1,1,2,45164,45164,2
11,2,190,3,1,1,4,37682,37682,4
11,2,190,4,1,1,3,28748,28748,3
11,2,192,1,1,1,1,53152,53152,1
11,2,192,2,1,1,2,64741,64741,2
11,2,192,3,2,2,8,108882,54441,4
11,2,193,4,1,1,11,72178,72178,11
11,2,194,1,1,1,3,34035,34035,3
11,2,194,2,10,10,37,421694,42169.4,3.7
11,2,194,3,13,13,73,747918,57532.1538,5.62
11,2,194,4,9,9,50,478069,53118.7778,5.56
11,2,196,4,3,3,29,579999,193333,9.67
11,2,197,1,1,1,1,16513,16513,1
11,2,197,3,4,4,19,163976,40994,4.75
11,2,198,1,2,2,3,24768,12384,1.5
11,2,198,2,2,2,11,95561,47780.5,5.5
11,2,199,2,2,2,3,40592,20296,1.5
11,2,199,3,4,4,21,219782,54945.5,5.25
11,2,200,3,1,1,4,67662,67662,4
11,2,200,4,1,1,4,32906,32906,4
11,2,201,2,2,2,6,41318,20659,3
11,2,201,3,4,4,9,98350,24587.5,2.25
11,2,201,4,1,1,9,57368,57368,9
11,2,204,3,2,2,16,169003,84501.5,8
11,2,206,4,2,2,13,133451,66725.5,6.5
11,2,207,2,2,2,12,72424,36212,6
11,2,207,3,1,1,5,43969,43969,5
11,2,207,4,1,1,2,41113,41113,2
11,2,220,4,2,2,52,820920,410460,26
11,2,222,2,1,1,5,53885,53885,5
11,2,223,1,1,1,14,160453,160453,14
11,2,223,4,1,1,9,249001,249001,9
11,2,224,1,2,2,10,130306,65153,5
11,2,224,2,1,1,6,74365,74365,6
11,2,226,2,1,1,2,36901,36901,2
11,2,227,1,1,1,3,62509,62509,3
11,2,227,3,1,1,19,176325,176325,19
11,2,229,3,1,1,6,65683,65683,6
11,2,230,1,4,4,22,322189,80547.25,5.5
11,2,230,2,2,2,8,163711,81855.5,4
11,2,230,3,3,3,29,363113,121037.6667,9.67
11,2,230,4,3,3,43,543659,181219.6667,14.33
11,2,231,2,3,3,14,204156,68052,4.67
11,2,231,3,2,2,8,255667,127833.5,4
11,2,233,1,2,2,8,95990,47995,4
11,2,233,2,1,1,4,63975,63975,4
11,2,240,3,1,1,7,48188,48188,7
11,2,241,1,1,1,7,65721,65721,7
11,2,241,2,5,5,23,236018,47203.6,4.6
11,2,241,3,4,4,17,221231,55307.75,4.25
11,2,242,2,1,1,2,28647,28647,2
11,2,242,3,3,3,18,268275,89425,6
11,2,244,1,2,2,7,32294,16147,3.5
11,2,244,2,2,2,6,92012,46006,3
11,2,245,1,3,3,15,73789,24596.3333,5
11,2,245,2,1,1,7,44030,44030,7
11,2,245,3,2,2,6,69176,34588,3
11,2,245,4,1,1,19,112148,112148,19
11,2,246,3,1,1,5,39203,39203,5
11,2,247,1,1,1,3,9303,9303,3
11,2,247,2,3,3,14,95808,31936,4.67
11,2,247,3,1,1,4,32306,32306,4
11,2,248,2,2,2,11,66922,33461,5.5
11,2,248,3,2,2,9,73672,36836,4.5
11,2,249,1,1,1,2,23697,23697,2
11,2,249,2,3,3,13,108898,36299.3333,4.33
11,2,249,3,3,3,16,114528,38176,5.33
11,2,249,4,1,1,2,15488,15488,2
11,2,251,2,3,3,5,57613,19204.3333,1.67
11,2,251,3,1,1,4,43120,43120,4
11,2,252,4,1,1,7,102633,102633,7
11,2,253,1,1,1,1,29771,29771,1
11,2,253,2,4,4,13,149197,37299.25,3.25
11,2,253,3,5,5,12,175484,35096.8,2.4
11,2,254,1,1,1,3,17772,17772,3
11,2,254,3,3,3,14,204963,68321,4.67
11,2,263,1,1,1,4,65463,65463,4
11,2,263,2,4,4,14,289591,72397.75,3.5
11,2,263,3,4,4,22,318736,79684,5.5
11,2,279,1,1,1,2,18222,18222,2
11,2,279,2,3,3,10,82640,27546.6667,3.33
11,2,279,3,5,5,26,186819,37363.8,5.2
11,2,280,2,2,2,8,42895,21447.5,4
11,2,280,3,6,6,38,326797,54466.1667,6.33
11,2,280,4,3,3,35,446227,148742.3333,11.67
11,2,281,2,1,1,2,39563,39563,2
11,2,281,3,1,1,14,147065,147065,14
11,2,281,4,1,1,7,42165,42165,7
11,2,282,1,4,4,10,75487,18871.75,2.5
11,2,282,2,8,8,25,178184,22273,3.13
11,2,282,3,5,5,30,181042,36208.4,6
11,2,282,4,1,1,7,49154,49154,7
11,2,283,1,2,2,2,15364,7682,1
11,2,283,2,8,8,27,186563,23320.375,3.38
11,2,283,3,1,1,2,24302,24302,2
11,2,284,1,2,2,5,63323,31661.5,2.5
11,2,284,2,4,4,18,131198,32799.5,4.5
11,2,284,3,2,2,19,114310,57155,9.5
11,2,301,1,8,8,16,877097,109637.125,2
11,2,301,2,14,14,23,1550526,110751.8571,1.64
11,2,302,1,11,11,13,1037208,94291.6364,1.18
11,2,302,2,12,12,17,1203413,100284.4167,1.42
11,2,304,1,10,10,32,2265214,226521.4,3.2
11,2,304,2,4,4,22,835883,208970.75,5.5
11,2,304,3,1,1,22,230423,230423,22
11,2,305,2,6,6,50,555375,92562.5,8.33
11,2,305,3,1,1,11,105650,105650,11
11,2,305,4,1,1,9,64089,64089,9
11,2,308,1,1,1,4,88034,88034,4
11,2,308,3,2,2,9,167848,83924,4.5
11,2,308,4,2,2,27,436787,218393.5,13.5
11,2,309,3,1,1,12,115487,115487,12
11,2,310,1,2,2,7,155454,77727,3.5
11,2,313,2,4,4,9,377060,94265,2.25
11,2,313,3,1,1,26,184962,184962,26
11,2,314,3,5,5,28,308975,61795,5.6
11,2,315,2,3,3,14,258784,86261.3333,4.67
11,2,316,1,2,2,7,87761,43880.5,3.5
11,2,316,3,1,1,4,129542,129542,4
11,2,317,2,4,4,34,301018,75254.5,8.5
11,2,320,1,2,2,4,103818,51909,2
11,2,320,4,1,1,12,78715,78715,12
11,2,321,1,4,4,5,474280,118570,1.25
11,2,321,2,5,5,8,699749,139949.8,1.6
11,2,322,1,3,3,3,422056,140685.3333,1
11,2,322,2,2,2,2,293650,146825,1
11,2,342,1,1,1,7,30327,30327,7
11,2,344,1,1,1,5,44603,44603,5
11,2,344,2,4,4,22,209689,52422.25,5.5
11,2,344,4,1,1,11,101367,101367,11
11,2,346,2,1,1,1,15327,15327,1
11,2,346,3,1,1,20,114798,114798,20
11,2,347,1,1,1,1,39470,39470,1
11,2,347,2,2,2,20,131194,65597,10
11,2,347,3,1,1,5,36054,36054,5
11,2,349,3,1,1,11,95321,95321,11
11,2,351,3,1,1,3,7336,7336,3
11,2,364,1,2,2,4,40591,20295.5,2
11,2,364,2,6,6,26,266586,44431,4.33
11,2,380,2,4,4,19,129431,32357.75,4.75
11,2,380,3,1,1,8,88752,88752,8
11,2,383,1,5,5,11,91400,18280,2.2
11,2,383,2,7,7,33,289663,41380.4286,4.71
11,2,383,3,3,3,11,93501,31167,3.67
